Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Barbados,BRB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.24160594,58.25634361,58.31547801,58.29400944,58.21539603,58.10165562,57.98462016,57.97791506,58.07527576,58.21338299,58.45172363,58.6628299,58.86853215,59.18085669,59.57942714,60.21566594,60.88151367,61.50040139,62.29949394,63.1607958,63.89283705,64.46116371,64.79483988,64.93432864,65.00019614,64.96846409,64.94251194,64.9532901,64.93154564,64.84876544,64.97873978,65.30973793,65.5622218,65.75392584,65.89927013,66.01142194,66.13607032,66.29178156,66.4750644,66.6534612,66.83755433,67.01444791,67.11294426,67.22258594,67.40884705,67.64884297,67.92665967,68.15051136,68.19347706,68.09473867,68.0226781,68.00940831,67.98790341,67.95743072,67.92055269,67.89418976,67.88794607,67.82554226,67.67933512,67.46423904,67.16767602,66.83761805,66.57581167,66.41979769,66.20850186
Brunei Darussalam,BRN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.23579881,51.1670765,50.3572204,49.99777579,49.98631068,50.23976326,50.78468516,51.42148863,52.10402266,52.81618618,53.51990735,54.07044612,54.40505243,54.75895623,55.28443035,55.93407984,56.64017016,57.33915417,57.91124402,58.35790536,58.76466195,59.15344026,59.70670832,60.39117715,61.00996643,61.56509585,62.07201042,62.42559651,62.63941755,62.82632708,62.99068715,63.02235559,63.08472259,63.33864676,63.68265154,64.11465837,64.61375473,65.14181662,65.67926488,66.25465896,66.89382521,67.57053503,68.25453765,68.93609165,69.60348304,70.24828964,70.87279334,71.18618932,71.19388131,71.19722563,71.2205479,71.3257893,71.53343616,71.77579389,72.02354886,72.26603255,72.46049714,72.60023754,72.69942749,72.76497696,72.78709264,72.73800945,72.6164137,72.46455757,72.30688438
Bhutan,BTN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.31251673,55.46882623,55.65603624,55.77774968,55.8435809,55.89633251,55.90022978,55.8891455,55.86293967,55.82635289,55.77500259,55.70556106,55.62065499,55.52157563,55.41250928,55.29558586,55.17258689,55.04769054,54.92692039,54.8067209,54.68465912,54.56691129,54.45636075,54.36266912,54.2910745,54.23949016,54.20650761,54.19229997,54.20015422,54.23162351,54.26277858,54.30909653,54.41669234,54.59275518,54.82134726,55.11835092,55.48390212,55.91559997,56.43076032,57.00351369,57.64245731,58.38264752,59.21444055,60.13210729,61.13740105,62.0835351,62.85693415,63.56320941,64.25352024,64.89089149,65.46337681,65.96795498,66.39085601,66.73955876,67.06404443,67.41208018,67.77424031,68.34395086,69.13100075,69.90850183,70.60854071,71.20311461,71.71534144,72.16980232,72.59636309
Botswana,BWA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.64519035,50.1242086,49.6260081,49.14086116,48.81407324,48.54162733,48.16268117,47.76656496,47.37488773,47.01788215,46.70313755,46.61421427,46.94042644,47.56172518,48.19045354,48.7505544,49.28474669,49.77925745,50.42043524,50.97879938,50.9313749,50.7835853,50.8197769,50.78763622,50.79035362,50.8229013,50.85680438,50.91034026,51.04403038,51.2899781,51.63395614,52.04234151,52.53245847,53.11907838,53.79989007,54.54496022,55.3201872,56.10515804,56.86301477,57.58530619,58.27475248,58.92609975,59.55039726,60.13561134,60.65553088,61.10462819,61.48558842,61.81474371,62.10604212,62.35421388,62.52618832,62.57626772,62.42657211,62.21254203,62.10274746,62.08865175,62.17490303,62.34712123,62.58626591,62.88468292,63.23530624,63.54552611,63.69662339,63.74907796,63.83446133
Central African Republic,CAF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.15050994,54.89400892,54.62450123,54.32677616,54.10395886,54.0439901,54.04626756,54.03172802,53.99598524,53.94109867,53.85121847,53.71240368,53.54333575,53.3751451,53.22932211,53.10645393,53.08851297,53.15596053,53.20853842,53.24556187,53.26961255,53.28534273,53.30058328,53.32077192,53.33103378,53.31620486,53.27074138,53.18065081,53.03020617,52.79738058,52.49583944,52.21323023,52.02609298,51.93160576,51.90328837,51.8415114,51.79543447,51.84178325,51.93063102,52.06248268,52.22987119,52.30910321,52.43282238,52.60885343,52.69355323,52.77492442,52.73026483,52.60036338,52.51290118,52.38991253,52.19449919,51.81824445,51.19865153,50.5153671,49.63896079,49.03956207,48.96866312,48.87737286,48.79043556,48.79131782,48.88796735,48.77491637,48.64107075,48.73827748,48.84556679
Canada,CAN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,58.63030127,58.46462489,58.42282368,58.50305059,58.70101471,59.01011342,59.44667687,59.99363901,60.58313929,61.18340489,61.9018418,62.67410332,63.36524997,64.04057146,64.71997428,65.36321147,65.94994641,66.48803178,66.99473994,67.45871863,67.84327044,68.11524472,68.2793199,68.37670695,68.43308288,68.46987609,68.47059736,68.39481509,68.28767602,68.18106011,68.04551225,67.88323715,67.72580773,67.62541528,67.60280679,67.62881995,67.68343941,67.76448049,67.88309002,68.05297728,68.25683661,68.47012279,68.67367341,68.8586776,69.04934548,69.24610729,69.39352342,69.45754678,69.45418387,69.4115084,69.32764531,69.14833629,68.85179464,68.49987317,68.13582804,67.75712126,67.3902081,67.06992909,66.7853309,66.48468901,66.13828674,65.77465285,65.51134521,65.33733739,65.08908866
Central Europe and the Baltics,CEB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.80205407,63.73968744,63.87225466,64.09731619,64.36348461,64.66237584,64.98768315,65.24726369,65.43239435,65.64184197,65.89553888,66.11408749,66.21296397,66.21724505,66.0989763,65.87413783,65.60389326,65.29642178,65.0379418,64.81560938,64.67845103,64.71680364,64.96465224,65.37166243,65.62475871,65.66932643,65.65879662,65.63277733,65.61655705,65.69123438,65.85922922,66.04934096,66.25947311,66.47486346,66.69771775,66.92365871,67.15163981,67.38900173,67.64110448,67.92261236,68.23322799,68.56392338,68.88036804,69.18177596,69.44860251,69.65733275,69.80931819,69.90404692,69.92387855,69.89914835,69.7811415,69.52700178,69.22002673,68.87189685,68.44824083,67.97018974,67.45734041,66.91625506,66.37591368,65.84278687,65.35969341,65.01983491,64.82017371,64.65407512,64.47793223
Switzerland,CHE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.74125004,65.71974907,65.62005714,65.61468626,65.54706918,65.36282963,65.16469396,65.04920196,65.02293225,65.02901602,64.87877537,64.68531055,64.7030812,64.79971747,64.89967912,64.99339483,65.12723531,65.33753561,65.61962331,65.9836439,66.40931073,66.87727932,67.33561448,67.73950507,68.06985013,68.28593269,68.39927745,68.46615124,68.46861677,68.4191442,68.32651266,68.22961942,68.08853986,67.89548906,67.74177774,67.61522922,67.4964951,67.40239767,67.34611846,67.30858842,67.29332024,67.44382967,67.65904375,67.79421055,67.90925537,68.00751982,68.07809551,68.12696403,68.15951837,68.1179868,68.01527802,67.87895918,67.72530039,67.56920665,67.40702389,67.25225599,67.08522286,66.87101088,66.62502908,66.38661693,66.19656906,65.99295959,65.71091226,65.37762944,65.03013737
Channel Islands,CHI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.37524366,65.28973677,65.3512286,65.40274611,65.4093275,65.36005031,65.27733709,65.17760763,65.02736086,64.83337294,64.58712694,64.35645154,64.31928056,64.49441568,64.81810896,65.28317564,65.64624142,65.80908993,65.99464537,66.29050837,66.66232313,67.10508247,67.61593838,68.12917878,68.54305373,68.84927853,69.07061195,69.20254862,69.29666141,69.36855124,69.39239763,69.27115824,69.04897622,68.85977467,68.71781624,68.62895619,68.54601037,68.47279691,68.43004517,68.41101164,68.43574665,68.41272561,68.3389878,68.30274044,68.30023875,68.36983922,68.52922391,68.70358029,68.81617309,68.85677826,68.86174505,68.64748774,68.19817438,67.79311091,67.48132603,67.2205415,66.97928998,66.70145661,66.46731272,66.32395557,66.19013388,66.10071908,66.04571333,65.93923962,65.76604977
Chile,CHL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.98689496,56.88449065,56.84571822,56.87806339,56.96598783,57.09614334,57.25474713,57.42771987,57.62546144,57.85313382,58.11331732,58.41677489,58.75787912,59.12353741,59.51281086,59.91856204,60.32721977,60.73252429,61.1350994,61.53368869,61.92448223,62.30588353,62.6730454,63.01719484,63.3270634,63.5944085,63.8145778,63.98913758,64.11548558,64.18284367,64.20177499,64.1832518,64.15227255,64.13486376,64.14077466,64.17467938,64.24333018,64.36401914,64.53749485,64.75684859,65.00940263,65.29000311,65.61335214,65.9855911,66.39233674,66.81651579,67.24587926,67.63690161,67.9618306,68.22999048,68.4593612,68.65029195,68.77949742,68.84195186,68.84595416,68.81109097,68.79570875,68.85090106,68.92809161,68.97100513,68.96037009,68.94698148,68.9423635,68.92234204,68.89874998
China,CHN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.70018675,56.16399929,56.21564698,55.64998499,55.11070115,54.89663825,54.85499159,55.08212435,55.29995236,55.36225618,55.49907924,55.6064933,55.82835465,56.03229313,55.95596972,55.80325952,55.69743996,56.09109508,57.25530262,58.48787511,59.50780147,60.43806613,61.16388352,62.00704161,63.01513657,63.91079971,64.64255483,65.15017309,65.55184247,65.81969872,65.85698019,65.89786213,66.02149364,66.12115615,66.27987305,66.51294778,66.82389547,67.26043748,67.6620557,68.01240279,68.43842783,68.98011554,69.67006218,70.37744468,71.07631881,71.81590335,72.35395716,72.61736235,72.77791213,72.85616987,72.86447874,72.79881854,72.61343794,72.33833072,72.00516568,71.62843454,71.20445251,70.66591211,70.15531624,69.74115265,69.39992493,69.21240494,69.0962699,69.09431181,69.32691883
Cote d'Ivoire,CIV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.44726799,54.35298308,54.2095165,53.96203996,53.66866002,53.42018473,53.19860081,52.97849219,52.7623879,52.57493398,52.44484638,52.37353801,52.337511,52.29758364,52.22920093,52.14646378,51.85667383,51.39996508,51.02086904,50.70954634,50.44285691,50.21462681,50.02160152,49.86293162,49.72958959,49.62166908,49.54948402,49.51442313,49.53559313,49.62827984,49.77482977,49.96341022,50.17905829,50.39824691,50.62642954,50.85934634,51.08251601,51.29047053,51.46897207,51.54931313,51.53229809,51.49351064,51.45605241,51.420297,51.39349193,51.38687415,51.39971661,51.4313838,51.95643149,52.88990362,53.69204406,54.35297742,54.88483483,55.32225856,55.41969183,55.25653468,55.15531339,55.10910773,55.13585017,55.21372337,55.3233039,55.51259371,55.80450529,56.15533369,56.51967184
Cameroon,CMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.54351594,56.16114642,55.85634903,55.60760749,55.32961282,55.0776502,54.85217896,54.62608816,54.39480119,54.15532439,53.91381553,53.67229391,53.43133381,53.19651805,52.96740491,52.74385486,52.4780298,52.16538804,51.8968235,51.64839393,51.55536715,51.53851472,51.10724405,50.60832431,50.44434463,50.37610137,50.32107755,50.2764482,50.22866236,50.19460144,50.19511868,50.21293492,50.25614147,50.34276735,50.46819326,50.62878125,50.84201858,51.10271971,51.3523906,51.56394873,51.76685455,51.98883986,52.22663596,52.44103466,52.61352504,52.75198052,52.87037654,52.99230533,53.11004357,53.20749503,53.29071501,53.36396076,53.4430044,53.55035815,53.7621896,53.99474011,54.13343172,54.21437405,54.3116181,54.47197425,54.67937768,54.91808823,55.1786273,55.4646058,55.76297395
"Congo, Dem. Rep.",COD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.09956314,54.23427335,54.35057713,54.40439444,54.37358553,54.29243327,54.18982125,54.08221524,53.97266196,53.84616701,53.69956235,53.51092675,53.30496312,53.12775553,52.96760942,52.82051568,52.67505898,52.53553465,52.62360925,52.84198129,52.89577477,52.86889355,52.87453173,52.92768229,53.01469518,53.0583564,53.01256035,52.94605642,52.88191736,52.79689674,52.76064223,52.70630356,52.64753341,52.63013676,52.99147717,53.0872921,52.39894535,51.67931815,51.42727115,51.42853212,51.37496224,51.32756546,51.26586346,51.17775832,51.11153879,51.08667525,51.0465615,50.96700022,50.87778914,50.81297151,50.82431332,50.88685795,50.90834648,50.90227465,50.89447896,50.88338164,50.9689468,51.07314083,51.03563038,50.92899706,50.86133141,50.83206191,50.82183732,50.84335525,50.89145136
"Congo, Rep.",COG,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.74643417,53.46589025,53.16715701,52.90707388,52.68899441,52.50196522,52.35315398,52.20622019,52.05868658,51.9064359,51.75283291,51.59697274,51.43553328,51.28098714,51.1384054,50.99437227,50.87057836,50.79111075,50.76436347,50.81103189,50.93047535,51.09802921,51.27964613,51.4743346,51.64204961,51.75521042,51.8588703,51.97728573,52.10465141,52.26776247,52.46956598,52.68083289,52.87329793,53.08850367,53.27775958,53.41313323,53.55365788,53.49966515,53.50520306,53.75545667,54.41997712,54.99950726,55.04702575,55.2069976,55.53403482,55.86808546,56.19174292,56.43146595,56.48318015,56.67325124,56.8188531,56.64389018,56.35216066,55.98932614,55.67977926,55.43211137,55.27904451,55.22998364,55.24719694,55.33012407,55.47463444,55.65879403,55.89371782,56.20169225,56.56860985
Colombia,COL,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.36184957,50.20798744,50.0805273,49.97035291,49.93404928,49.98898539,50.09022366,50.24846486,50.47493028,50.76467792,51.11601207,51.51180539,51.95708319,52.4584269,52.98852531,53.53017263,54.0648726,54.60909987,55.17682697,55.74459353,56.30336497,56.83280147,57.32293711,57.79366342,58.2459217,58.67183425,59.0484289,59.37174641,59.66910965,59.94524028,60.20801713,60.45013543,60.68362765,60.90816296,61.13183353,61.39200446,61.69301982,62.01962846,62.34704601,62.66271707,62.96700066,63.27442118,63.59173588,63.91416154,64.25584527,64.62752822,65.02694995,65.44550378,65.86788806,66.28919543,66.69866166,67.08136861,67.4426134,67.79670371,68.11784197,68.40138641,68.69556839,69.04195144,69.40270466,69.68693186,69.87116877,69.98800026,70.04016308,70.02672581,69.94945115
Comoros,COM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.81183612,54.3700081,53.84816428,53.22897128,52.57471845,52.06357255,51.66237544,51.23637817,50.84225682,50.52468133,50.27243744,50.0583646,49.84456496,49.62084224,49.39207048,49.16690564,48.97055166,48.82070756,48.72296089,48.6843751,48.72749992,48.79750707,48.84778756,48.90274022,48.94971752,48.97502781,48.98226476,48.97962913,48.97429726,48.97276168,48.98025513,48.98354977,48.77432879,48.40726479,48.13473195,47.95968495,47.872901,47.89548572,48.04756121,48.39000431,48.80871214,49.14348891,49.41767523,49.72099737,50.24039786,50.90074358,51.54079434,52.18425534,52.84797404,53.52454835,54.18295573,54.79593028,55.34553595,55.68495782,55.82102663,55.9251502,56.04671981,56.31038386,56.66629946,56.97883745,57.26451029,57.54029244,57.8260536,58.12571218,58.40643275
Cabo Verde,CPV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.18581642,51.43197869,50.6425768,49.98637587,49.47511877,49.13683961,48.96541365,48.9159521,48.9709954,49.11843436,49.32577244,49.44388047,49.40531834,49.3372371,49.30214496,48.96418798,48.36664458,47.87051259,47.48796052,47.2392638,47.20461737,47.43263605,47.77863935,48.11189577,48.42425658,48.70150994,48.93553006,49.1353253,49.30843144,49.46051356,49.59519589,49.73438971,49.90620591,50.12165238,50.38631004,50.7077776,51.08933435,51.53195201,52.04583619,52.64753275,53.36921694,54.21329458,55.12497698,56.06327223,57.01843776,57.98052216,58.941979,59.90755548,60.89108516,61.89668492,62.90373678,63.84597411,64.64796711,65.28712968,65.76853973,66.07285221,66.17949896,66.12548816,65.98765132,65.81032243,65.6218093,65.87180078,66.49667815,67.04969363,67.59450309
Costa Rica,CRI,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.52591496,50.37084882,50.27409239,50.25124797,50.30805888,50.43077579,50.63338005,50.92681512,51.32256079,51.79719289,52.32428958,52.90947129,53.55215122,54.2474678,54.97164088,55.6978505,56.40261582,57.06416027,57.66542041,58.18853724,58.63420721,59.00424035,59.28695116,59.45967348,59.54325142,59.56955302,59.55064156,59.51384849,59.47561456,59.46670097,59.52234131,59.65699574,59.86566829,60.13676291,60.47147282,60.8567862,61.28568756,61.76250658,62.26968188,62.78800062,63.30932548,63.83400679,64.37147684,64.91512182,65.44250672,65.92982324,66.38428895,66.80357674,67.16145778,67.4733671,67.77909912,68.04588149,68.24546276,68.4238638,68.5844637,68.71125044,68.80451449,68.84125078,68.81097693,68.76521073,68.77863346,68.83745266,68.89830294,68.95016977,68.97556682
Caribbean small states,CSS,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.21765201,52.03614229,51.79861111,51.55650426,51.36950371,51.21924265,51.12196547,51.1070144,51.16618643,51.32330897,51.65424282,52.09819698,52.57745953,53.10312322,53.66056021,54.26910817,54.90390943,55.55475771,56.20284629,56.78978845,57.31203891,57.81006503,58.26411825,58.64183268,58.95081304,59.20705058,59.4473774,59.68936221,59.94308922,60.1878666,60.42794765,60.69089545,60.97263169,61.27246143,61.5867171,61.93868984,62.34133468,62.77371506,63.22719912,63.67975652,64.11983404,64.56813187,65.01523124,65.44210259,65.85303024,66.15337806,66.51227648,66.8469278,67.13771246,67.37184142,67.60515621,67.83660555,68.00565331,68.12519057,68.21471179,68.27350621,68.30183844,68.2942443,68.40645955,68.39678,68.22210587,68.18034184,68.16229266,68.10820028,68.02983663
Cuba,CUB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,59.68631741,59.50914951,59.24055754,58.89702999,58.55027438,58.23627106,57.92397586,57.61798237,57.34519855,57.11253974,56.93000615,56.79906137,56.72812729,56.7299151,56.82432041,57.05334506,57.4506348,58.04058262,58.82228958,59.75473801,60.78517395,61.93946577,63.08432416,64.08472463,65.01161139,65.89424624,66.73224006,67.49431223,68.11519715,68.56316711,68.84709404,69.02476198,69.14567731,69.21109717,69.17330492,69.03716325,68.87727251,68.7888107,68.80001178,68.84927116,68.92008931,68.98699692,69.04756537,69.15775966,69.32279249,69.49328278,69.64889682,69.74728394,69.76278236,69.71801734,69.63955629,69.54183184,69.4125956,69.275159,69.17755452,69.10059805,69.03527744,68.96974963,68.84435386,68.67873714,68.52497693,68.48947217,68.44712211,68.29049421,68.13697047
Curacao,CUW,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.2820506,54.11350343,54.14233055,54.22542583,54.3552978,54.45742624,54.5214231,54.61265726,54.74963717,54.95182219,55.2440924,55.65342813,56.23034668,56.95061007,57.73515132,58.56213151,59.41903728,60.2880078,61.15223019,61.98922532,62.77064981,63.4693819,64.07809083,64.58262927,64.96131547,65.21632307,65.35358148,65.41072467,65.42955063,65.41809278,65.3710202,65.26951308,65.10934362,64.93282889,64.76454492,64.60729898,64.47499068,64.37852619,64.32789,64.31617547,64.32313945,64.36674013,64.65274398,65.15281097,65.66274913,66.14170626,66.55486705,66.90126638,67.18979163,67.42146639,67.55875547,67.72731859,67.80315744,67.67621652,67.51046798,67.31718004,67.13781235,67.01648508,68.56515047,69.36684552,68.75331049,68.71723475,68.61762825,68.47546474,68.29036858
Cayman Islands,CYM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,56.72500742,56.16462245,55.54606537,54.97770346,54.52462772,54.16332853,53.90931437,53.78237281,53.76592117,53.90782549,54.45944661,55.40437035,56.41178221,57.42653857,58.51761476,59.63519002,60.70847892,61.74445548,62.78811,63.79732126,64.60858364,65.29740296,66.05242806,66.83250415,67.60126134,68.3525605,69.08071092,69.75685867,70.37013841,70.94297144,71.58352244,72.26364286,72.86957129,73.35368295,73.71459556,74.00818496,74.25533784,74.45207214,74.62995815,74.79887159,74.83616474,74.8278128,74.9114987,75.05035906,75.24337674,75.47849319,75.73291591,75.9856703,76.21281878,76.38283113,76.43650009,76.35438303,76.248567,76.21004177,76.19118857,76.17877276,76.17530764,76.1518854,76.10648994,76.06829355,76.08121192,75.89059658,75.50686883,75.16429804,74.81449149
